"","X","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","start.time","stop.time","light_dark","treatment","surf.area.cm2","volume","block","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","Rate.ln"
"449",449,"PV8_L_22_O2",196.43544682266,0.0202113054187193,22.3210204081633,"PV8_L","P. verrucosa","8",4,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","enriched",93.58,0.61,2,0.0123288963054188,"0",-0.00127871778068115,0.0136076140860999,0.523481627590935,-0.472435980870476
"452",452,"PV11_L_24_O2",230.596203582888,0.0459739572192512,24.0060816326531,"PV11_L","P. verrucosa","11",6,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","enriched",62.54,0.595,3,0.0273545045454545,"0",-0.0014174874036554,0.0287719919491099,1.65620676393981,0.563156235399618
"453",453,"PV21_L_24_O2",212.678020853859,0.0187421455938697,23.9980816326531,"PV21_L","P. verrucosa","21",10,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","control",90.15,0.58,6,0.0108704444444444,"0",-0.0014174874036554,0.0122879318480998,0.490699441521457,-0.526447950121473
"454",454,"PV29_L_24_O2",202.986268632544,0.00832388082505733,24.0382857142857,"PV29_L","P. verrucosa","29",3,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","control",88.91,0.615,8,0.00511918670741026,"0",-0.0014174874036554,0.00653667411106566,0.264672441793233,-1.00875574806639
"455",455,"PV3_L_24_O2",228.026735668449,0.0208343850267381,24.0345714285714,"PV3_L","P. verrucosa","3",2,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","enriched",104.37,0.625,1,0.0130214906417113,"0",-0.0014174874036554,0.0144389780453667,0.498038909296926,-0.514099461434264
"456",456,"PV30_L_24_O2",211.954698961819,0.0104166537966538,24.0187551020408,"PV30_L","P. verrucosa","30",7,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","control",60.07,0.61,8,0.00635415881595882,"0",-0.0014174874036554,0.00777164621961422,0.465755391886319,-0.569593464003399
"457",457,"PV32_L_24_O2",208.997809336007,0.00862961229946519,23.8543469387755,"PV32_L","P. verrucosa","32",9,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","control",70.07,0.57,8,0.00491887901069516,"0",-0.0014174874036554,0.00633636641435056,0.325544728010019,-0.854385217785845
"458",458,"PV6_L_24_O2",201.427347256098,0.0240551829268293,24.0328775510204,"PV6_L","P. verrucosa","6",5,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","enriched",67.31,0.63,2,0.0151547652439025,"0",-0.0014174874036554,0.0165722526475579,0.8863483810906,-0.0137456591069331
"459",459,"PV8_L_24_O2",189.96114200497,0.027520853253383,24.1182448979592,"PV8_L","P. verrucosa","8",4,"L1",24,2021-03-21 02:11:00,2021-03-21 02:31:00,"light","enriched",93.58,0.61,2,0.0167877204845636,"0",-0.0014174874036554,0.018205207888219,0.700349950818428,-0.222706208439513
"462",462,"PV11_L_28_O2",222.304463334897,0.0459241885553471,28.3392040816327,"PV11_L","P. verrucosa","11",6,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","enriched",62.54,0.595,3,0.0273248921904315,"0",-0.00137336184051305,0.0286982540309446,1.65196217638952,0.56073640346239
"463",463,"PV21_L_28_O2",199.063522443715,0.0251091697936211,28.2615918367347,"PV21_L","P. verrucosa","21",10,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","control",90.15,0.58,6,0.0145633184803002,"0",-0.00137336184051305,0.0159366803208133,0.636406535273742,-0.30597295503774
"464",464,"PV29_L_28_O2",184.070000132275,0.00843373015873019,28.1310204081633,"PV29_L","P. verrucosa","29",3,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","control",88.91,0.615,8,0.00518674404761907,"0",-0.00137336184051305,0.00656010588813212,0.265621203433535,-1.00615744482146
"465",465,"PV3_L_28_O2",217.064843270945,0.0237271390374331,28.3474693877551,"PV3_L","P. verrucosa","3",2,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","enriched",104.37,0.625,1,0.0148294618983957,"0",-0.00137336184051305,0.0162028237389087,0.55887865727768,-0.417215893030778
"466",466,"PV30_L_28_O2",192.935811106609,0.0134704480998298,28.2978367346939,"PV30_L","P. verrucosa","30",7,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","control",60.07,0.61,8,0.00821697334089618,"0",-0.00137336184051305,0.00959033518140923,0.57474956971988,-0.393413664772436
"467",467,"PV32_L_28_O2",191.911925714286,0.01196,28.2052244897959,"PV32_L","P. verrucosa","32",9,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","control",70.07,0.57,8,0.0068172,"0",-0.00137336184051305,0.00819056184051305,0.420808086568388,-0.652373661003277
"468",468,"PV6_L_28_O2",188.009382358512,0.0274604445187165,28.4565306122449,"PV6_L","P. verrucosa","6",5,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","enriched",67.31,0.63,2,0.0173000800467914,"0",-0.00137336184051305,0.0186734418873044,0.998728135407755,0.0941532703041256
"469",469,"PV8_L_28_O2",177.297792727494,0.0227743254193339,28.5437142857143,"PV8_L","P. verrucosa","8",4,"L1",28,2021-03-21 03:07:00,2021-03-21 03:27:00,"light","enriched",93.58,0.61,2,0.0138923385057937,"0",-0.00137336184051305,0.0152657003463067,0.58726780558564,-0.375031243817485
"472",472,"PV11_L_30_O2",203.702070689655,0.040841212458287,30.09154,"PV11_L","P. verrucosa","11",6,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","enriched",62.54,0.595,3,0.0243005214126808,"0",-0.00147736499089669,0.0257778864035775,1.48385658862934,0.459862751811991
"473",473,"PV21_L_30_O2",190.869619061625,0.0226991456582633,30.0845882352941,"PV21_L","P. verrucosa","21",10,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","control",90.15,0.58,6,0.0131655044817927,"0",-0.00147736499089669,0.0146428694726894,0.584740211887763,-0.378715765373006
"474",474,"PV29_L_30_O2",177.463893613445,0.0071276241405653,30.0386666666667,"PV29_L","P. verrucosa","29",3,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","control",88.91,0.615,8,0.00438348884644766,"0",-0.00147736499089669,0.00586085383734435,0.237308219710265,-1.0867581680734
"475",475,"PV3_L_30_O2",206.743261268816,0.0214476796569691,30.0760784313726,"PV3_L","P. verrucosa","3",2,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","enriched",104.37,0.625,1,0.0134047997856057,"0",-0.00147736499089669,0.0148821647765024,0.513325603098674,-0.488859320770109
"476",476,"PV30_L_30_O2",182.305035828877,0.0114110771581361,30.08814,"PV30_L","P. verrucosa","30",7,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","control",60.07,0.61,8,0.00696075706646302,"0",-0.00147736499089669,0.00843812205735971,0.50569734320784,-0.501374851321778
"477",477,"PV32_L_30_O2",183.394582937633,0.00936369013856251,29.897568627451,"PV32_L","P. verrucosa","32",9,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","control",70.07,0.57,8,0.00533730337898063,"0",-0.00147736499089669,0.00681466836987732,0.350118540481781,-0.79824430761475
"478",478,"PV6_L_30_O2",180.465021107716,0.0275238884644768,30.1167450980392,"PV6_L","P. verrucosa","6",5,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","enriched",67.31,0.63,2,0.0173400497326204,"0",-0.00147736499089669,0.0188174147235171,1.00642836138258,0.101137134972063
"479",479,"PV8_L_30_O2",168.088511960133,0.0293086378737542,30.1508039215686,"PV8_L","P. verrucosa","8",4,"L1",30,2021-03-21 03:45:00,2021-03-21 04:07:00,"light","enriched",93.58,0.61,2,0.0178782691029901,"0",-0.00147736499089669,0.0193556340938868,0.744606569117251,-0.168884358727494
"482",482,"PV11_L_32_O2",192.004201097561,0.0372644076655053,32.0218163265306,"PV11_L","P. verrucosa","11",6,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","enriched",62.54,0.595,3,0.0221723225609757,"0",-0.00143035085865304,0.0236026734196287,1.35864445651844,0.377507550000028
"483",483,"PV21_L_32_O2",181.205298604651,0.0206799718111346,32.0327346938776,"PV21_L","P. verrucosa","21",10,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","control",90.15,0.58,6,0.0119943836504581,"0",-0.00143035085865304,0.0134247345091111,0.536095887219079,-0.452405960938342
"484",484,"PV29_L_32_O2",170.297632862903,0.00557883064516134,31.9884897959184,"PV29_L","P. verrucosa","29",3,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","control",88.91,0.615,8,0.00343098084677422,"0",-0.00143035085865304,0.00486133170542727,0.19683718523831,-1.21457148834562
"485",485,"PV3_L_32_O2",195.122173052729,0.0201399907493062,31.9849183673469,"PV3_L","P. verrucosa","3",2,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","enriched",104.37,0.625,1,0.0125874942183164,"0",-0.00143035085865304,0.0140178450769694,0.483512908662354,-0.538688704685572
"486",486,"PV30_L_32_O2",176.112280206264,0.0101553934300994,32.0599591836735,"PV30_L","P. verrucosa","30",7,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","control",60.07,0.61,8,0.00619478999236063,"0",-0.00143035085865304,0.00762514085101368,0.456975313195426,-0.585234361050656
"487",487,"PV32_L_32_O2",175.877782058823,0.00830253501400565,31.8538163265306,"PV32_L","P. verrucosa","32",9,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","control",70.07,0.57,8,0.00473244495798322,"0",-0.00143035085865304,0.00616279581663626,0.316627157697881,-0.875563563374829
"488",488,"PV6_L_32_O2",173.271391785384,0.0225258834412581,32.030306122449,"PV6_L","P. verrucosa","6",5,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","enriched",67.31,0.63,2,0.0141913065679926,"0",-0.00143035085865304,0.0156216574266456,0.835506859841395,-0.0666668004873999
"489",489,"PV8_L_32_O2",162.672263078818,0.0257783004926109,32.0992857142857,"PV8_L","P. verrucosa","8",4,"L1",32,2021-03-21 04:24:00,2021-03-21 04:44:00,"light","enriched",93.58,0.61,2,0.0157247633004926,"0",-0.00143035085865304,0.0171551141591457,0.659953098663438,-0.274498559890992
"492",492,"PV11_L_34_O2",176.252958694581,0.027671354679803,34.1729591836735,"PV11_L","P. verrucosa","11",6,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","enriched",62.54,0.595,3,0.0164644560344828,"0",-0.00134567270739764,0.0178101287418804,1.02520728287127,0.117967270125304
"493",493,"PV21_L_34_O2",164.22258478839,0.0104710626734505,34.1758571428571,"PV21_L","P. verrucosa","21",10,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","control",90.15,0.58,6,0.00607321635060129,"0",-0.00134567270739764,0.00741888905799893,0.296261792665515,-0.925680193563418
"494",494,"PV29_L_34_O2",153.046448440748,-0.000324028887186807,34.1454693877551,"PV29_L","P. verrucosa","29",3,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","control",88.91,0.615,8,-0.000199277765619886,"0",-0.00134567270739764,0.00114639494177775,0.0464179708739163,-1.92128993311731
"495",495,"PV3_L_34_O2",180.122891427317,0.0147256126482214,34.200387755102,"PV3_L","P. verrucosa","3",2,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","enriched",104.37,0.625,1,0.00920350790513837,"0",-0.00134567270739764,0.010549180612536,0.363869408883105,-0.768152212741964
"496",496,"PV30_L_34_O2",163.414633260918,0.00341843248663086,34.1845510204082,"PV30_L","P. verrucosa","30",7,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","control",60.07,0.61,8,0.00208524381684482,"0",-0.00134567270739764,0.00343091652424246,0.205615107162858,-1.18542878847818
"497",497,"PV32_L_34_O2",162.874642340519,0.00371831163146954,33.9099387755102,"PV32_L","P. verrucosa","32",9,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","control",70.07,0.57,8,0.00211943762993764,"0",-0.00134567270739764,0.00346511033733527,0.178027646844684,-1.28003472115464
"498",498,"PV6_L_34_O2",158.81644870621,0.0187719674256543,34.215693877551,"PV6_L","P. verrucosa","6",5,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","enriched",67.31,0.63,2,0.0118263394781622,"0",-0.00134567270739764,0.0131720121855598,0.704490326370754,-0.217546337021304
"499",499,"PV8_L_34_O2",149.486985891182,0.0230457223264541,34.2871224489796,"PV8_L","P. verrucosa","8",4,"L1",34,2021-03-21 05:01:00,2021-03-21 05:22:00,"light","enriched",93.58,0.61,2,0.014057890619137,"0",-0.00134567270739764,0.0154035633265346,0.592571361140465,-0.367343997651495
"502",502,"PV11_L_36_O2",167.361306273504,0.0207022735042734,35.94656,"PV11_L","P. verrucosa","11",6,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","enriched",62.54,0.595,3,0.0123178527350427,"0",-0.00156796331027754,0.0138858160453202,0.799311444885718,-0.106125869704621
"503",503,"PV21_L_36_O2",156.456379230769,-0.00404418803418805,36.08004,"PV21_L","P. verrucosa","21",10,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","control",90.15,0.58,6,-0.00234562905982907,"0",-0.00156796331027754,-0.000777665749551525,-0.0310548718622905,-2.67444433514045
"504",504,"PV29_L_36_O2",145.706272983871,-0.00624879032258074,36.04228,"PV29_L","P. verrucosa","29",3,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","control",88.91,0.615,8,-0.00384300604838715,"0",-0.00156796331027754,-0.00227504273810961,-0.0921173530220965,-4.84309152061633
"505",505,"PV3_L_36_O2",171.735218080297,0.00515391700404867,35.99932,"PV3_L","P. verrucosa","3",2,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","enriched",104.37,0.625,1,0.00322119812753042,"0",-0.00156796331027754,0.00478916143780796,0.165190966523988,-1.32730508413147
"506",506,"PV30_L_36_O2",153.815824606004,-0.00428895872420271,35.9629,"PV30_L","P. verrucosa","30",7,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","control",60.07,0.61,8,-0.00261626482176365,"0",-0.00156796331027754,-0.00104830151148611,-0.0628247950948892,-3.29211327474497
"507",507,"PV32_L_36_O2",154.481951187967,-0.004050441370224,35.91518,"PV32_L","P. verrucosa","32",9,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","control",70.07,0.57,8,-0.00230875158102768,"0",-0.00156796331027754,-0.000740788270750136,-0.0380596228728484,-2.78158301586744
"508",508,"PV6_L_36_O2",151.116027997199,0.00865603641456579,36.02688,"PV6_L","P. verrucosa","6",5,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","enriched",67.31,0.63,2,0.00545330294117645,"0",-0.00156796331027754,0.00702126625145399,0.375524565521236,-0.743336735825926
"509",509,"PV8_L_36_O2",137.86272824224,0.0132407186234818,36.14864,"PV8_L","P. verrucosa","8",4,"L1",36,2021-03-21 05:37:00,2021-03-21 05:57:00,"light","enriched",93.58,0.61,2,0.0080768383603239,"0",-0.00156796331027754,0.00964480167060144,0.371033191004116,-0.752826718225382
"512",512,"PV11_L_37_O2",158.185575533662,0.00560700602079918,36.8862448979592,"PV11_L","P. verrucosa","11",6,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","enriched",62.54,0.595,3,0.00333616858237551,"0",-0.00131406137253441,0.00465022995490992,0.267681928968272,-1.00053703801188
"513",513,"PV21_L_37_O2",146.431833740015,-0.0142871813108655,36.9739591836735,"PV21_L","P. verrucosa","21",10,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","control",90.15,0.58,6,-0.00828656516030199,"0",-0.00131406137253441,-0.00697250378776758,-0.278436091358439,NA
"514",514,"PV29_L_37_O2",136.311546148696,-0.0151402995066949,36.9343265306122,"PV29_L","P. verrucosa","29",3,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","control",88.91,0.615,8,-0.00931128419661736,"0",-0.00131406137253441,-0.00799722282408295,-0.323810619353263,NA
"515",515,"PV3_L_37_O2",166.322039049764,-0.00156843629343626,36.7622857142857,"PV3_L","P. verrucosa","3",2,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","enriched",104.37,0.625,1,-0.000980272683397663,"0",-0.00131406137253441,0.000333788689136747,0.0115132632067863,-2.19361174262902
"516",516,"PV30_L_37_O2",145.475476256684,-0.0110195721925133,36.9504693877551,"PV30_L","P. verrucosa","30",7,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","control",60.07,0.61,8,-0.00672193903743311,"0",-0.00131406137253441,-0.0054078776648987,-0.324094549586072,NA
"517",517,"PV32_L_37_O2",144.030996990918,-0.00916046613415035,36.5031020408163,"PV32_L","P. verrucosa","32",9,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","control",70.07,0.57,8,-0.0052214656964657,"0",-0.00131406137253441,-0.00390740432393129,-0.200751470902706,NA
"518",518,"PV6_L_37_O2",143.699676737061,-0.00174786081628184,36.9624081632653,"PV6_L","P. verrucosa","6",5,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","enriched",67.31,0.63,2,-0.00110115231425756,"0",-0.00131406137253441,0.00021290905827685,0.0113872026414598,-2.19474283563313
"519",519,"PV8_L_37_O2",131.784036008065,-0.000452137096774276,37.1542448979592,"PV8_L","P. verrucosa","8",4,"L1",37,2021-03-21 06:07:00,2021-03-21 06:27:00,"light","enriched",93.58,0.61,2,-0.000275803629032308,"0",-0.00131406137253441,0.0010382577435021,0.03994152464851,-1.96653062470794
"522",522,"PV1_L_20_O2",225.36947844448,0.0211483550765741,20.143,"PV1_L","P. verrucosa","1",9,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",92.81,0.6,1,0.0126890130459445,"0",-0.00076778728876967,0.0134568003347141,0.521974800182856,-0.474855701239152
"523",523,"PV13_L_20_O2",203.836105409408,0.0136728135888502,20.3144489795918,"PV13_L","P. verrucosa","13",3,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",58.62,0.62,4,0.00847714442508712,"0",-0.00076778728876967,0.00924493171385679,0.567754250595095,-0.403835061463701
"524",524,"PV17_L_20_O2",195.987624463171,0.0127943035410421,20.2912653061224,"PV17_L","P. verrucosa","17",6,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",94.2,0.625,5,0.00799643971315131,"0",-0.00076778728876967,0.00876422700192098,0.334938611538382,-0.832550380752499
"525",525,"PV19_L_20_O2",230.733633238798,0.0122385706182642,20.2296530612245,"PV19_L","P. verrucosa","19",4,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",83.26,0.62,5,0.0075879137833238,"0",-0.00076778728876967,0.00835570107209347,0.361284216424892,-0.77374090442776
"526",526,"PV2_L_20_O2",239.456548323212,0.0170242813765182,20.2281020408163,"PV2_L","P. verrucosa","2",2,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",70.27,0.605,1,0.0102996902327935,"0",-0.00076778728876967,0.0110674775215632,0.566997567633805,-0.404968879799093
"527",527,"PV23_L_20_O2",218.000938627428,0.00525714037927842,20.2705918367347,"PV23_L","P. verrucosa","23",10,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",68.05,0.615,6,0.00323314133325623,"0",-0.00076778728876967,0.0040009286220259,0.211658237168159,-1.1658480852466
"528",528,"PV25_L_20_O2",233.023459538462,0.00520507692307671,20.2253469387755,"PV25_L","P. verrucosa","25",1,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","control",67.38,0.605,7,0.00314907153846141,"0",-0.00076778728876967,0.00391685882723108,0.209271175096941,-1.17353679763025
"529",529,"PV7_L_20_O2",233.491182859175,0.0151983641536272,20.1194693877551,"PV7_L","P. verrucosa","7",5,"L2",20,2021-03-21 11:55:00,2021-03-21 12:15:00,"light","enriched",57.19,0.62,2,0.00942298577524886,"0",-0.00076778728876967,0.0101907730640185,0.641489474216939,-0.299094312761898
"532",532,"PV1_L_22_O2",224.954380798797,0.0279865140374331,22.0640408163265,"PV1_L","P. verrucosa","1",9,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","enriched",92.81,0.6,1,0.0167919084224599,"0",-0.00127871778068115,0.018070626203141,0.700940139330973,-0.221969067127142
"533",533,"PV13_L_22_O2",203.722437110694,0.0193132645403377,22.2181428571429,"PV13_L","P. verrucosa","13",3,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","enriched",58.62,0.62,4,0.0119742240150094,"0",-0.00127871778068115,0.0132529417956905,0.813896118466153,-0.0900383699324417
"534",534,"PV17_L_22_O2",192.195107894737,0.0190955192034139,22.2725102040816,"PV17_L","P. verrucosa","17",6,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","control",94.2,0.625,5,0.0119346995021337,"0",-0.00127871778068115,0.0132134172828148,0.504971361126682,-0.502574159052418
"535",535,"PV19_L_22_O2",229.449251718824,0.0160526908487435,22.1870612244898,"PV19_L","P. verrucosa","19",4,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","control",83.26,0.62,5,0.00995266832622097,"0",-0.00127871778068115,0.0112313861069021,0.485623228259039,-0.535078651378805
"536",536,"PV2_L_22_O2",235.533985383275,0.0215177526132404,22.1582653061224,"PV2_L","P. verrucosa","2",2,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","enriched",70.27,0.605,1,0.0130182403310104,"0",-0.00127871778068115,0.0142969581116916,0.732446978825811,-0.1833857482539
"537",537,"PV23_L_22_O2",213.597582883613,0.00944812413904862,22.1770204081633,"PV23_L","P. verrucosa","23",10,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","control",68.05,0.615,6,0.0058105963455149,"0",-0.00127871778068115,0.00708931412619605,0.375040864868564,-0.744354447345736
"538",538,"PV25_L_22_O2",228.093651130874,0.00991755599472986,22.0562448979592,"PV25_L","P. verrucosa","25",1,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","control",67.38,0.605,7,0.00600012137681157,"0",-0.00127871778068115,0.00727883915749271,0.388896125956868,-0.715605233427975
"539",539,"PV7_L_22_O2",229.850068853266,0.0193236404420615,21.8479183673469,"PV7_L","P. verrucosa","7",5,"L2",22,2021-03-21 12:31:00,2021-03-21 12:51:00,"light","enriched",57.19,0.62,2,0.0119806570740781,"0",-0.00127871778068115,0.0132593748547593,0.834652027926795,-0.0675809816082933
"542",542,"PV1_L_24_O2",220.405486914937,0.0298236263736264,24.0332448979592,"PV1_L","P. verrucosa","1",9,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","enriched",92.81,0.6,1,0.0178941758241758,"0",-0.0014174874036554,0.0193116632278312,0.7490786296756,-0.163603482500351
"543",543,"PV13_L_24_O2",193.11846973262,0.02180192513369,24.2386734693878,"PV13_L","P. verrucosa","13",3,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","enriched",58.62,0.62,4,0.0135171935828878,"0",-0.0014174874036554,0.0149346809865432,0.917175905007771,0.0170300667191804
"544",544,"PV17_L_24_O2",192.904118891129,0.0250468346774193,24.2278367346939,"PV17_L","P. verrucosa","17",6,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","control",94.2,0.625,5,0.0156542716733871,"0",-0.0014174874036554,0.0170717590770425,0.652423913772323,-0.28445539873721
"545",545,"PV19_L_24_O2",218.81687895457,0.0204045703338807,24.1592244897959,"PV19_L","P. verrucosa","19",4,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","control",83.26,0.62,5,0.012650833607006,"0",-0.0014174874036554,0.0140683210106614,0.608286760009382,-0.344906239028383
"546",546,"PV2_L_24_O2",223.156847600423,0.0243515539112051,24.187306122449,"PV2_L","P. verrucosa","2",2,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","enriched",70.27,0.605,1,0.0147326901162791,"0",-0.0014174874036554,0.0161501775199345,0.827389199825874,-0.0753819527407721
"547",547,"PV23_L_24_O2",208.67956869126,0.0106651251646904,24.1500408163265,"PV23_L","P. verrucosa","23",10,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","control",68.05,0.615,6,0.0065590519762846,"0",-0.0014174874036554,0.00797653937994,0.421977101657369,-0.650131558618427
"548",548,"PV25_L_24_O2",218.191289151032,0.0124356144465291,24.1966734693878,"PV25_L","P. verrucosa","25",1,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","control",67.38,0.605,7,0.00752354674015011,"0",-0.0014174874036554,0.00894103414380551,0.47770440661472,-0.548692948364013
"549",549,"PV7_L_24_O2",220.662019886364,0.0209179802052787,24.0387551020408,"PV7_L","P. verrucosa","7",5,"L2",24,2021-03-21 01:05:00,2021-03-21 01:25:00,"light","enriched",57.19,0.62,2,0.0129691477272728,"0",-0.0014174874036554,0.0143866351309282,0.905610884268954,0.00559520189180339
"552",552,"PV1_L_28_O2",200.725607792208,0.0340415584415586,27.9360625,"PV1_L","P. verrucosa","1",9,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","enriched",92.81,0.6,1,0.0204249350649352,"0",-0.00137336184051305,0.0217982969054482,0.845532473436198,-0.0560070462209526
"553",553,"PV13_L_28_O2",174.197938160677,0.0253620507399577,28.1387346938776,"PV13_L","P. verrucosa","13",3,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","enriched",58.62,0.62,4,0.0157244714587738,"0",-0.00137336184051305,0.0170978332992868,1.05002046873819,0.139779741119532
"554",554,"PV17_L_28_O2",174.667272288931,0.0269587617260788,28.1240408163265,"PV17_L","P. verrucosa","17",6,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","control",94.2,0.625,5,0.0168492260787993,"0",-0.00137336184051305,0.0182225879193123,0.696404633859069,-0.227647888301906
"555",555,"PV19_L_28_O2",200.41423317734,0.0270367733990148,28.0668775510204,"PV19_L","P. verrucosa","19",4,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","control",83.26,0.62,5,0.0167627995073892,"0",-0.00137336184051305,0.0181361613479022,0.784172241802162,-0.123103391656452
"556",556,"PV2_L_28_O2",205.696298150783,0.0289370317686106,28.0461224489796,"PV2_L","P. verrucosa","2",2,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","enriched",70.27,0.605,1,0.0175069042200094,"0",-0.00137336184051305,0.0188802660605225,0.967254273770896,0.0650892511181869
"557",557,"PV23_L_28_O2",190.548606391129,0.0143649798387097,28.073125,"PV23_L","P. verrucosa","23",10,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","control",68.05,0.615,6,0.00883446260080647,"0",-0.00137336184051305,0.0102078244413195,0.540017163684794,-0.446260284730531
"558",558,"PV25_L_28_O2",198.27827730022,0.0158836235337245,28.0547551020408,"PV25_L","P. verrucosa","25",1,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","control",67.38,0.605,7,0.00960959223790332,"0",-0.00137336184051305,0.0109829540784164,0.586800752186093,-0.375711054755437
"559",559,"PV7_L_28_O2",200.959761895161,0.0225163306451612,27.880306122449,"PV7_L","P. verrucosa","7",5,"L2",28,2021-03-21 01:52:00,2021-03-21 02:12:00,"light","enriched",57.19,0.62,2,0.0139601249999999,"0",-0.00137336184051305,0.015333486840513,0.965213369922133,0.0631751264392651
